    0.0529	      3.64
     0.102	      2.73
     0.208	      1.82
     0.362	      1.14
     0.581	     0.772
     0.941	     0.802
      1.19	      1.05
       1.5	      1.06
      1.74	      1.11
      1.99	      1.11
 
