   2.99999993E-02  0.124221951       6.10850118E-02
   5.99999987E-02  0.208785474      0.105519265    
   9.00000036E-02  0.287666947      0.148708865    
  0.119999997      0.361059576      0.190357953    
  0.150000006      0.429153889      0.230204523    
  0.180000007      0.492137164      0.268018842    
  0.209999993      0.550193846      0.303602368    
  0.239999995      0.603505492      0.336786658    
  0.270000011      0.652250588      0.367431998    
  0.300000012      0.696604609      0.395425946    
  0.330000013      0.736740232      0.420682430    
  0.360000014      0.772826910      0.443140537    
  0.389999986      0.805031419      0.462762773    
  0.419999987      0.833517432      0.479534537    
  0.449999988      0.858445525      0.493462414    
  0.479999989      0.879973650      0.504572809    
  0.509999990      0.898256600      0.512911379    
  0.540000021      0.913445950      0.518540919    
  0.569999993      0.925690591      0.521540821    
  0.600000024      0.935136437      0.522005677    
  0.629999995      0.941926718      0.520043492    
  0.660000026      0.946200907      0.515775502    
  0.689999998      0.948096156      0.509333909    
  0.720000029      0.947746396      0.500861287    
  0.750000000      0.945283055      0.490508825    
  0.779999971      0.940833986      0.478435904    
  0.810000002      0.934523940      0.464807838    
  0.839999974      0.926476002      0.449795365    
  0.870000005      0.916808248      0.433573157    
  0.899999976      0.905637383      0.416319013    
  0.930000007      0.893077254      0.398210943    
  0.959999979      0.879237056      0.379428953    
  0.990000010      0.864224792      0.360150963    
   1.01999998      0.848144889      0.340552866    
   1.04999995      0.831098437      0.320806950    
   1.08000004      0.813183665      0.301081330    
   1.11000001      0.794496417      0.281537116    
   1.13999999      0.775129437      0.262329847    
   1.16999996      0.755171657      0.243605569    
   1.20000005      0.734709382      0.225500762    
   1.23000002      0.713827252      0.208140016    
   1.25999999      0.692605853      0.191638678    
   1.28999996      0.671121478      0.176096469    
   1.32000005      0.649449944      0.161597356    
   1.35000002      0.627662539      0.148213655    
   1.38000000      0.605828404      0.135996580    
   1.40999997      0.584013343      0.124980822    
   1.44000006      0.562279582      0.115180224    
   1.47000003      0.540687442      0.106590822    
   1.50000000      0.519294143       9.91808921E-02
   1.52999997      0.498153120       9.29044262E-02
   1.55999994      0.477315366       8.76811892E-02
   1.59000003      0.456829458       8.34113136E-02
   1.62000000      0.436738878       7.99665898E-02
   1.64999998      0.417087942       7.71893039E-02
   1.67999995      0.397914797       7.48930052E-02
   1.71000004      0.379254252       7.28641376E-02
   1.74000001      0.361141592       7.08468333E-02
   1.76999998      0.343604952       6.85671791E-02
   1.79999995      0.326672465       6.57044202E-02
   1.83000004      0.310369879       6.19065017E-02
   1.86000001      0.294717699       5.67798838E-02
   1.88999999      0.279732138       4.99101691E-02
   1.91999996      0.265431315       4.08169329E-02
   1.95000005      0.251826197       2.90022735E-02
   1.98000002      0.238925830       1.39146838E-02
   2.00999999      0.226737410      -5.03881369E-03
   2.03999996      0.215267092      -2.84954850E-02
   2.06999993      0.204510123      -5.71320876E-02
   2.09999990      0.194467455      -9.16854739E-02
   2.13000011      0.185132414     -0.132922664    
   2.16000009      0.176498324     -0.181675017    
   2.19000006      0.168553740     -0.238828897    
   2.22000003      0.161282450     -0.305294067    
   2.25000000      0.154666334     -0.382061005    
   2.27999997      0.148690134     -0.470159084    
   2.30999994      0.143326193     -0.570691288    
   2.33999991      0.138549715     -0.684794009    
   2.36999989      0.134331137     -0.813682377    
   2.40000010      0.130638033     -0.958604813    
   2.43000007      0.127437979      -1.12091172    
   2.46000004      0.124690913      -1.30196488    
   2.49000001      0.122355841      -1.50322759    
   2.51999998      0.120391749      -1.72620475    
   2.54999995      0.118742369      -1.97248352    
   2.57999992      0.117369555      -2.24371195    
   2.60999990      0.116214655      -2.54159355    
   2.64000010      0.115223795      -2.86792850    
   2.67000008      0.114334971      -3.22454476    
   2.70000005      0.113489054      -3.61337924    
   2.73000002      0.112622164      -4.03643036    
   2.75999999      0.111662768      -4.49576616    
   2.78999996      0.110544108      -4.99353552    
   2.81999993      0.109191798      -5.53195858    
   2.84999990      0.107525729      -6.11334085    
   2.88000011      0.105470560      -6.74007559    
   2.91000009      0.102944277      -7.41457844    
   2.94000006       9.98600945E-02  -8.13943386    
   2.97000003       9.61283669E-02  -8.91726017    
   3.00000000       9.16575417E-02  -9.75075817    
