-0.001750 0.000584
0.001640 0.000567
0.005014 0.000546
0.008337 0.000518
0.011577 0.000486
0.014701 0.000449
0.017678 0.000407
0.020478 0.000361
0.023073 0.000311
0.025436 0.000259
0.027545 0.000204
0.029378 0.000146
0.030916 0.000088
0.032145 0.000028
0.033052 -0.000032
0.033628 -0.000091
0.033867 -0.000150
0.033767 -0.000207
0.033328 -0.000262
0.032556 -0.000315
0.031457 -0.000364
0.030044 -0.000410
0.028329 -0.000451
0.026331 -0.000488
0.024069 -0.000520
0.021566 -0.000547
0.018847 -0.000569
0.015939 -0.000584
0.012872 -0.000594
0.009675 -0.000598
0.006382 -0.000596
0.003025 -0.000588
-0.000363 -0.000574
-0.003747 -0.000555
-0.007093 -0.000529
-0.010369 -0.000499
-0.013540 -0.000463
-0.016576 -0.000423
-0.019446 -0.000379
-0.022121 -0.000331
-0.024574 -0.000279
-0.026782 -0.000225
-0.028721 -0.000168
-0.030372 -0.000110
-0.031719 -0.000051
-0.032749 0.000009
-0.033450 0.000069
-0.033817 0.000128
-0.033844 0.000186
-0.033533 0.000242
-0.032885 0.000295
-0.031909 0.000346
-0.030612 0.000393
-0.029010 0.000436
-0.027116 0.000475
-0.024951 0.000509
-0.022536 0.000538
-0.019895 0.000561
-0.017055 0.000579
-0.014044 0.000591
-0.010892 0.000597
-0.007632 0.000598
-0.004295 0.000592
-0.000915 0.000580
0.002475 0.000563
0.005839 0.000539
0.009145 0.000511
0.012360 0.000477
0.015450 0.000439
0.018386 0.000396
0.021138 0.000349
0.023678 0.000299
0.025981 0.000245
0.028023 0.000190
0.029785 0.000132
0.031249 0.000073
0.032399 0.000013
0.033225 -0.000047
0.033718 -0.000106
0.033874 -0.000164
0.033690 -0.000221
0.033168 -0.000275
0.032315 -0.000327
0.031138 -0.000376
0.029648 -0.000420
0.027862 -0.000461
0.025797 -0.000497
0.023473 -0.000527
0.020915 -0.000553
0.018146 -0.000573
0.015196 -0.000587
0.012094 -0.000596
0.008871 -0.000598
0.005559 -0.000595
0.002191 -0.000585
-0.001199 -0.000570
-0.004577 -0.000549
-0.007909 -0.000522
-0.011162 -0.000490
-0.014303 -0.000454
-0.017300 -0.000413
-0.020125 -0.000367
-0.022748 -0.000318
-0.025143 -0.000266
-0.027286 -0.000211
-0.029155 -0.000154
-0.030733 -0.000095
-0.032003 -0.000036
-0.032953 0.000024
-0.033572 0.000084
-0.033855 0.000142
-0.033799 0.000200
-0.033404 0.000255
-0.032675 0.000308
-0.031618 0.000358
-0.030245 0.000404
-0.028569 0.000446
-0.026607 0.000484
-0.024378 0.000516
-0.021905 0.000544
-0.019212 0.000566
-0.016327 0.000583
-0.013279 0.000593
-0.010097 0.000598
-0.006815 0.000597
-0.003464 0.000590
-0.000078 0.000576
0.003308 0.000557
0.006661 0.000533
0.009948 0.000503
0.013135 0.000468
0.016190 0.000429
0.019083 0.000385
0.021785 0.000337
0.024269 0.000286
0.026509 0.000232
0.028484 0.000176
0.030174 0.000118
0.031562 0.000058
0.032633 -0.000001
0.033378 -0.000061
0.033788 -0.000120
0.033860 -0.000178
0.033592 -0.000235
0.032988 -0.000288
0.032054 -0.000339
0.030799 -0.000387
0.029235 -0.000431
0.027378 -0.000470
0.025247 -0.000505
0.022863 -0.000534
0.020251 -0.000558
0.017435 -0.000577
0.014444 -0.000590
0.011309 -0.000597
0.008061 -0.000598
0.004732 -0.000593
0.001356 -0.000582
-0.002034 -0.000565
-0.005404 -0.000543
-0.008720 -0.000515
-0.011948 -0.000482
-0.015056 -0.000444
-0.018014 -0.000402
-0.020791 -0.000355
-0.023360 -0.000306
-0.025695 -0.000253
-0.027773 -0.000197
-0.029572 -0.000140
-0.031076 -0.000081
-0.032267 -0.000021
-0.033136 0.000039
-0.033673 0.000098
-0.033873 0.000157
-0.033733 0.000214
-0.033255 0.000268
-0.032444 0.000321
-0.031309 0.000369
-0.029859 0.000415
-0.028111 0.000456
-0.026081 0.000492
-0.023790 0.000524
-0.021260 0.000550
-0.018518 0.000571
-0.015590 0.000586
-0.012505 0.000595
-0.009296 0.000598
-0.005994 0.000596
-0.002631 0.000587
0.000758 0.000572
0.004139 0.000552
0.007479 0.000526
0.010744 0.000495
0.013901 0.000459
0.016919 0.000418
0.019768 0.000373
0.022419 0.000325
0.024845 0.000273
0.027022 0.000218
0.028928 0.000161
0.030545 0.000103
0.031856 0.000044
0.032848 -0.000016
0.033510 -0.000076
0.033837 -0.000135
0.033825 -0.000192
0.033475 -0.000248
0.032788 -0.000301
0.031774 -0.000351
0.030441 -0.000398
0.028804 -0.000441
0.026877 -0.000479
0.024682 -0.000512
0.022239 -0.000541
0.019574 -0.000564
0.016713 -0.000581
0.013684 -0.000592
0.010518 -0.000598
0.007246 -0.000597
0.003903 -0.000591
0.000520 -0.000578
-0.002869 -0.000560
-0.006228 -0.000536
-0.009525 -0.000507
-0.012727 -0.000473
-0.015801 -0.000434
-0.018717 -0.000391
-0.021445 -0.000343
-0.023959 -0.000293
-0.026232 -0.000239
-0.028243 -0.000183
-0.029971 -0.000125
-0.031399 -0.000066
-0.032512 -0.000006
-0.033300 0.000053
-0.033754 0.000113
-0.033870 0.000171
-0.033646 0.000227
-0.033086 0.000282
-0.032194 0.000333
-0.030980 0.000381
-0.029455 0.000425
-0.027636 0.000465
-0.025539 0.000500
-0.023187 0.000531
-0.020603 0.000556
-0.017812 0.000575
-0.014842 0.000589
-0.011724 0.000596
-0.008489 0.000598
-0.005169 0.000594
-0.001796 0.000584
0.001594 0.000568
0.004968 0.000546
0.008292 0.000519
0.011534 0.000486
0.014660 0.000449
0.017639 0.000407
0.020441 0.000362
0.023039 0.000312
0.025406 0.000260
0.027518 0.000204
0.029355 0.000147
0.030897 0.000088
0.032130 0.000029
0.033042 -0.000031
0.033622 -0.000091
0.033866 -0.000149
0.033770 -0.000206
0.033336 -0.000261
0.032569 -0.000314
0.031474 -0.000363
0.030065 -0.000409
0.028355 -0.000451
0.026360 -0.000488
0.024102 -0.000520
0.021602 -0.000547
0.018886 -0.000568
0.015980 -0.000584
0.012914 -0.000594
0.009720 -0.000598
0.006427 -0.000596
0.003071 -0.000588
-0.000317 -0.000574
-0.003701 -0.000555
-0.007048 -0.000530
-0.010325 -0.000499
-0.013498 -0.000464
-0.016536 -0.000424
-0.019408 -0.000379
-0.022086 -0.000331
-0.024543 -0.000280
-0.026753 -0.000225
-0.028696 -0.000169
-0.030352 -0.000111
-0.031703 -0.000051
-0.032737 0.000008
-0.033443 0.000068
-0.033814 0.000127
-0.033846 0.000185
-0.033539 0.000241
-0.032897 0.000295
-0.031924 0.000345
-0.030632 0.000392
-0.029033 0.000435
-0.027144 0.000474
-0.024982 0.000508
-0.022570 0.000537
-0.019932 0.000561
-0.017095 0.000579
-0.014086 0.000591
-0.010936 0.000597
-0.007677 0.000598
-0.004341 0.000592
-0.000961 0.000580
0.002429 0.000563
0.005794 0.000540
0.009101 0.000511
0.012317 0.000478
0.015409 0.000439
0.018347 0.000397
0.021102 0.000350
0.023645 0.000299
0.025951 0.000246
0.027997 0.000190
0.029763 0.000133
0.031231 0.000074
0.032386 0.000014
0.033216 -0.000046
0.033714 -0.000105
0.033874 -0.000163
0.033695 -0.000220
0.033178 -0.000275
0.032329 -0.000326
0.031156 -0.000375
0.029671 -0.000420
0.027889 -0.000460
0.025827 -0.000496
0.023507 -0.000527
0.020951 -0.000553
0.018186 -0.000573
0.015238 -0.000587
0.012137 -0.000596
0.008916 -0.000598
0.005604 -0.000595
0.002237 -0.000585
-0.001153 -0.000570
-0.004531 -0.000549
-0.007864 -0.000523
-0.011118 -0.000491
-0.014261 -0.000454
-0.017261 -0.000413
-0.020087 -0.000368
-0.022713 -0.000319
-0.025111 -0.000267
-0.027258 -0.000212
-0.029132 -0.000155
-0.030714 -0.000096
-0.031988 -0.000037
-0.032942 0.000023
-0.033566 0.000083
-0.033853 0.000142
-0.033802 0.000199
-0.033412 0.000254
-0.032687 0.000307
-0.031635 0.000357
-0.030266 0.000403
-0.028594 0.000445
-0.026635 0.000483
-0.024410 0.000516
-0.021940 0.000544
-0.019250 0.000566
-0.016368 0.000582
-0.013321 0.000593
-0.010142 0.000598
-0.006860 0.000597
-0.003510 0.000590
-0.000125 0.000577
0.003262 0.000558
0.006616 0.000533
0.009903 0.000504
0.013092 0.000469
0.016149 0.000429
0.019045 0.000385
0.021749 0.000338
0.024236 0.000287
0.026480 0.000233
0.028459 0.000176
0.030153 0.000118
0.031545 0.000059
0.032621 -0.000001
0.033370 -0.000060
0.033785 -0.000120
0.033861 -0.000178
0.033598 -0.000234
0.032999 -0.000288
0.032069 -0.000339
0.030818 -0.000386
0.029258 -0.000430
0.027405 -0.000469
0.025278 -0.000504
0.022898 -0.000534
0.020288 -0.000558
0.017474 -0.000577
0.014486 -0.000590
0.011353 -0.000597
0.008106 -0.000598
0.004778 -0.000593
0.001402 -0.000582
-0.001988 -0.000566
-0.005358 -0.000543
-0.008675 -0.000515
-0.011904 -0.000482
-0.015015 -0.000445
-0.017975 -0.000402
-0.020755 -0.000356
-0.023327 -0.000306
-0.025665 -0.000253
-0.027746 -0.000198
-0.029550 -0.000140
-0.031057 -0.000082
-0.032253 -0.000022
-0.033127 0.000038
-0.033668 0.000097
-0.033872 0.000156
-0.033737 0.000213
-0.033264 0.000268
-0.032458 0.000320
-0.031326 0.000369
-0.029881 0.000414
-0.028137 0.000455
-0.026110 0.000492
-0.023823 0.000523
-0.021296 0.000550
-0.018556 0.000571
-0.015631 0.000586
-0.012548 0.000595
-0.009341 0.000598
-0.006039 0.000596
-0.002677 0.000587
0.000712 0.000572
0.004093 0.000552
0.007434 0.000526
0.010700 0.000495
0.013859 0.000459
0.016879 0.000419
0.019730 0.000374
0.022384 0.000325
0.024813 0.000274
0.026994 0.000219
0.028904 0.000162
0.030525 0.000104
0.031840 0.000044
0.032836 -0.000015
0.033503 -0.000075
0.033835 -0.000134
0.033828 -0.000192
0.033482 -0.000247
0.032800 -0.000301
0.031790 -0.000351
0.030462 -0.000397
0.028828 -0.000440
0.026906 -0.000478
0.024714 -0.000512
0.022274 -0.000540
0.019612 -0.000563
0.016753 -0.000581
0.013726 -0.000592
0.010562 -0.000598
0.007292 -0.000597
0.003949 -0.000591
0.000566 -0.000579
-0.002822 -0.000561
-0.006182 -0.000537
-0.009481 -0.000508
-0.012684 -0.000473
-0.015760 -0.000435
-0.018678 -0.000391
-0.021409 -0.000344
-0.023926 -0.000293
-0.026203 -0.000240
-0.028218 -0.000184
-0.029950 -0.000126
-0.031382 -0.000067
-0.032499 -0.000007
-0.033291 0.000053
-0.033750 0.000112
-0.033870 0.000170
-0.033652 0.000227
0.032641 -0.000092
0.033229 -0.000149
0.033485 -0.000204
0.033404 -0.000258
0.032990 -0.000309
0.032244 -0.000356
0.031176 -0.000401
0.029796 -0.000441
0.028117 -0.000476
0.026156 -0.000507
0.023934 -0.000533
0.021471 -0.000554
0.018794 -0.000569
0.015928 -0.000578
0.012903 -0.000582
0.009748 -0.000579
0.006496 -0.000571
0.003179 -0.000557
-0.000170 -0.000538
-0.003517 -0.000513
-0.006829 -0.000483
-0.010073 -0.000448
-0.013216 -0.000409
-0.016226 -0.000366
-0.019074 -0.000319
-0.021731 -0.000268
-0.024170 -0.000216
-0.026367 -0.000160
-0.028300 -0.000104
-0.029949 -0.000046
-0.031299 0.000012
-0.032335 0.000070
-0.033047 0.000128
-0.033428 0.000184
-0.033474 0.000238
-0.033185 0.000290
-0.032564 0.000339
-0.031616 0.000384
-0.030352 0.000426
-0.028783 0.000464
-0.026927 0.000496
-0.024800 0.000524
-0.022425 0.000547
-0.019826 0.000564
-0.017028 0.000575
-0.014059 0.000581
-0.010950 0.000581
-0.007731 0.000575
-0.004434 0.000563
-0.001093 0.000546
0.002258 0.000523
0.005588 0.000495
0.008861 0.000462
0.012046 0.000424
0.015109 0.000383
0.018022 0.000337
0.020754 0.000288
0.023278 0.000236
0.025569 0.000181
0.027604 0.000125
0.029362 0.000068
0.030827 0.000010
0.031982 -0.000048
0.032817 -0.000106
0.033323 -0.000163
0.033496 -0.000218
0.033333 -0.000271
0.032836 -0.000321
0.032011 -0.000368
0.030864 -0.000411
0.029409 -0.000450
0.027659 -0.000485
0.025632 -0.000514
0.023348 -0.000539
0.020830 -0.000558
0.018104 -0.000572
0.015196 -0.000580
0.012136 -0.000582
0.008954 -0.000578
0.005683 -0.000568
0.002355 -0.000553
-0.000997 -0.000532
-0.004338 -0.000506
-0.007637 -0.000475
-0.010858 -0.000439
-0.013971 -0.000399
-0.016944 -0.000354
-0.019748 -0.000307
-0.022353 -0.000256
-0.024735 -0.000202
-0.026869 -0.000147
-0.028734 -0.000090
-0.030310 -0.000032
-0.031584 0.000027
-0.032541 0.000084
-0.033172 0.000142
-0.033470 0.000197
-0.033434 0.000251
-0.033062 0.000302
-0.032360 0.000350
-0.031333 0.000395
-0.029993 0.000436
-0.028351 0.000472
-0.026426 0.000504
-0.024237 0.000530
-0.021804 0.000552
-0.019153 0.000567
-0.016311 0.000577
-0.013305 0.000582
-0.010165 0.000580
-0.006924 0.000573
-0.003613 0.000560
-0.000267 0.000541
0.003083 0.000517
0.006401 0.000487
0.009656 0.000453
0.012813 0.000414
0.015843 0.000372
0.018714 0.000325
0.021397 0.000275
0.023866 0.000223
0.026095 0.000168
0.028064 0.000111
0.029751 0.000054
0.031141 -0.000005
0.032218 -0.000063
0.032973 -0.000120
0.033397 -0.000177
0.033487 -0.000231
0.033242 -0.000283
0.032663 -0.000333
0.031757 -0.000379
0.030534 -0.000421
0.029004 -0.000459
0.027184 -0.000492
0.025091 -0.000521
0.022748 -0.000544
0.020176 -0.000562
0.017402 -0.000574
0.014454 -0.000581
0.011361 -0.000581
0.008155 -0.000576
0.004867 -0.000565
0.001529 -0.000549
-0.001823 -0.000526
-0.005157 -0.000499
-0.008439 -0.000467
-0.011637 -0.000430
-0.014719 -0.000388
-0.017653 -0.000343
-0.020410 -0.000294
-0.022962 -0.000243
-0.025285 -0.000189
-0.027354 -0.000133
-0.029150 -0.000075
-0.030653 -0.000017
-0.031850 0.000041
-0.032727 0.000099
-0.033276 0.000155
-0.033493 0.000211
-0.033373 0.000264
-0.032920 0.000314
-0.032136 0.000362
-0.031031 0.000405
-0.029615 0.000445
-0.027902 0.000480
-0.025910 0.000511
-0.023659 0.000536
-0.021170 0.000556
-0.018469 0.000570
-0.015583 0.000579
-0.012542 0.000582
-0.009374 0.000579
-0.006113 0.000570
-0.002790 0.000555
0.000560 0.000535
0.003905 0.000510
0.007211 0.000479
0.010445 0.000444
0.013574 0.000404
0.016567 0.000360
0.019394 0.000313
0.022026 0.000262
0.024439 0.000209
0.026606 0.000154
0.028507 0.000097
0.030122 0.000039
0.031436 -0.000019
0.032434 -0.000077
0.033108 -0.000134
0.033451 -0.000190
0.033458 -0.000244
0.033130 -0.000296
0.032470 -0.000344
0.031485 -0.000389
0.030184 -0.000431
0.028581 -0.000468
0.026692 -0.000500
0.024536 -0.000527
0.022134 -0.000549
0.019510 -0.000566
0.016690 -0.000576
0.013704 -0.000581
0.010580 -0.000581
0.007350 -0.000574
0.004047 -0.000562
0.000703 -0.000544
-0.002648 -0.000520
-0.005972 -0.000491
-0.009237 -0.000458
-0.012409 -0.000420
-0.015457 -0.000377
-0.018350 -0.000331
-0.021059 -0.000282
-0.023557 -0.000230
-0.025820 -0.000175
-0.027823 -0.000119
-0.029548 -0.000061
-0.030977 -0.000003
-0.032096 0.000055
-0.032893 0.000113
-0.033361 0.000169
-0.033494 0.000224
-0.033292 0.000277
-0.032757 0.000326
-0.031893 0.000373
-0.030710 0.000416
-0.029220 0.000454
-0.027436 0.000488
-0.025378 0.000517
-0.023066 0.000541
-0.020523 0.000560
-0.017774 0.000573
-0.014847 0.000580
-0.011771 0.000582
-0.008577 0.000577
-0.005298 0.000567
-0.001965 0.000551
0.001387 0.000530
0.004725 0.000503
0.008016 0.000471
0.011227 0.000435
0.014325 0.000394
0.017280 0.000349
0.020062 0.000301
0.022643 0.000250
0.024997 0.000196
0.027100 0.000140
0.028932 0.000083
0.030475 0.000025
0.031712 -0.000033
0.032631 -0.000091
0.033224 -0.000148
0.033483 -0.000204
0.033408 -0.000257
0.032998 -0.000308
0.032257 -0.000356
0.031193 -0.000400
0.029817 -0.000440
0.028142 -0.000476
0.026185 -0.000507
0.023966 -0.000533
0.021506 -0.000554
0.018832 -0.000569
0.015968 -0.000578
0.012945 -0.000582
0.009792 -0.000579
0.006541 -0.000571
0.003225 -0.000558
-0.000124 -0.000538
-0.003472 -0.000514
-0.006784 -0.000484
-0.010029 -0.000449
-0.013174 -0.000410
-0.016186 -0.000366
-0.019036 -0.000319
-0.021696 -0.000269
-0.024138 -0.000216
-0.026339 -0.000161
-0.028275 -0.000105
-0.029929 -0.000047
-0.031282 0.000011
-0.032323 0.000069
-0.033039 0.000127
-0.033425 0.000183
-0.033476 0.000237
-0.033191 0.000289
-0.032574 0.000338
-0.031631 0.000384
-0.030371 0.000426
-0.028807 0.000463
-0.026954 0.000496
-0.024831 0.000524
-0.022459 0.000547
-0.019863 0.000564
-0.017067 0.000575
-0.014101 0.000581
-0.010993 0.000581
-0.007775 0.000575
-0.004480 0.000563
-0.001139 0.000546
0.002213 0.000523
0.005543 0.000496
0.008817 0.000463
0.012003 0.000425
0.015069 0.000383
0.017983 0.000337
0.020718 0.000288
0.023245 0.000236
0.025540 0.000182
0.027578 0.000126
0.029340 0.000069
0.030809 0.000011
0.031968 -0.000048
0.032808 -0.000105
0.033319 -0.000162
0.033496 -0.000217
0.033338 -0.000270
0.032845 -0.000320
0.032024 -0.000367
0.030882 -0.000410
0.029431 -0.000449
0.027684 -0.000484
0.025661 -0.000514
0.023380 -0.000539
0.020866 -0.000558
0.018142 -0.000572
0.015237 -0.000580
0.012179 -0.000582
0.008998 -0.000578
0.005728 -0.000569
0.002401 -0.000553
-0.000951 -0.000533
-0.004293 -0.000507
-0.007592 -0.000476
-0.010815 -0.000440
-0.013930 -0.000399
-0.016905 -0.000355
-0.019711 -0.000307
-0.022319 -0.000256
-0.024704 -0.000203
-0.026841 -0.000147
-0.028710 -0.000090
-0.030291 -0.000032
-0.031568 0.000026
-0.032530 0.000084
-0.033165 0.000141
-0.033469 0.000197
-0.033437 0.000250
-0.033070 0.000302
-0.032372 0.000350
-0.031349 0.000394
-0.030013 0.000435
-0.028376 0.000472
-0.026455 0.000503
-0.024268 0.000530
-0.021839 0.000551
-0.019191 0.000567
-0.016351 0.000577
-0.013347 0.000582
-0.010209 0.000580
-0.006969 0.000573
-0.003659 0.000560
-0.000312 0.000541
0.003037 0.000517
0.006356 0.000488
0.009612 0.000454
0.012771 0.000415
0.015803 0.000372
0.018676 0.000326
0.021362 0.000276
0.023834 0.000223
0.026067 0.000168
0.028039 0.000112
0.029730 0.000054
0.031124 -0.000004
0.032205 -0.000062
0.032965 -0.000119
0.033394 -0.000176
0.033488 -0.000230
0.033247 -0.000283
0.032673 -0.000332
0.031772 -0.000378
0.030552 -0.000420
0.029027 -0.000458
0.027211 -0.000492
0.025122 -0.000521
0.022781 -0.000544
0.020213 -0.000562
0.017441 -0.000574
0.014496 -0.000581
0.011404 -0.000581
0.008199 -0.000576
0.004912 -0.000565
0.001575 -0.000549
-0.001777 -0.000527
-0.005112 -0.000499
-0.008395 -0.000467
-0.011594 -0.000430
-0.014678 -0.000389
-0.017614 -0.000344
-0.020373 -0.000295
-0.022929 -0.000243
-0.025255 -0.000189
-0.027328 -0.000133
-0.029127 -0.000076
-0.030635 -0.000018
-0.031835 0.000040
-0.032717 0.000098
-0.033271 0.000155
-0.033492 0.000210
-0.033377 0.000263
-0.032928 0.000314
-0.032149 0.000361
-0.031048 0.000405
-0.029637 0.000445
-0.027928 0.000480
-0.025939 0.000510
-0.023691 0.000536
-0.021205 0.000556
-0.018507 0.000570
-0.015624 0.000579
-0.012584 0.000582
-0.009418 0.000579
-0.006158 0.000570
-0.002836 0.000556
0.000515 0.000536
0.003860 0.000510
0.007166 0.000480
0.010401 0.000445
0.013532 0.000405
0.016527 0.000361
0.019356 0.000314
0.021992 0.000263
0.024407 0.000210
0.026578 0.000155
0.028483 0.000098
0.030102 0.000040
0.031420 -0.000018
0.032423 -0.000076
0.033101 -0.000133
0.033448 -0.000189
0.033460 -0.000243
0.033136 -0.000295
0.032481 -0.000344
0.031500 -0.000389
0.030204 -0.000430
0.028605 -0.000467
0.026720 -0.000499
0.024567 -0.000527
0.022168 -0.000549
0.019547 -0.000565
0.016730 -0.000576
0.013746 -0.000581
0.010623 -0.000581
0.007395 -0.000574
0.004092 -0.000562
0.000749 -0.000544
-0.002602 -0.000520
-0.005927 -0.000492
-0.009193 -0.000458
-0.012367 -0.000420
-0.015416 -0.000378
-0.018312 -0.000332
-0.021024 -0.000283
-0.023525 -0.000230
-0.025791 -0.000176
-0.027798 -0.000119
-0.029527 -0.000062
-0.030960 -0.000004
-0.032083 0.000054
-0.032884 0.000112
-0.033357 0.000169
-0.033495 0.000223
-0.033297 0.000276
-0.032767 0.000326
-0.031907 0.000372
-0.030729 0.000415
-0.029242 0.000454
-0.027463 0.000488
-0.025408 0.000517
-0.023099 0.000541
-0.020559 0.000560
-0.017812 0.000573
-0.014888 0.000580
-0.011814 0.000582
-0.008622 0.000577
-0.005343 0.000567
-0.002011 0.000551
0.001341 0.000530
0.004680 0.000503
0.007972 0.000472
0.011184 0.000435
0.014284 0.000394
0.017241 0.000350
0.020025 0.000301
0.022609 0.000250
0.024966 0.000197
0.027073 0.000141
0.028909 0.000084
0.030456 0.000026
0.031697 -0.000033
0.032621 -0.000090
0.033218 -0.000147
0.033482 -0.000203
0.033411 -0.000256
0.033005 -0.000307
0.032269 -0.000355
0.031210 -0.000399
0.029837 -0.000440
0.028166 -0.000476
0.026213 -0.000507
0.023997 -0.000533
0.021541 -0.000553
0.018869 -0.000569
0.016009 -0.000578
0.012987 -0.000582
0.009836 -0.000580
0.006586 -0.000572
0.003270 -0.000558
-0.000078 -0.000539
-0.003426 -0.000514
-0.006740 -0.000484
-0.009985 -0.000449
-0.013131 -0.000410
-0.016146 -0.000367
-0.018999 -0.000320
-0.021661 -0.000270
-0.024106 -0.000217
-0.026310 -0.000162
-0.028251 -0.000105
-0.029908 -0.000048
-0.031266 0.000011
-0.032311 0.000069
-0.033032 0.000126
-0.033422 0.000182
-0.033477 0.000237
-0.033197 0.000288
-0.032585 0.000338
-0.031646 0.000383
-0.030390 0.000425
-0.028830 0.000463
-0.026981 0.000496
-0.024862 0.000523
-0.022493 0.000546
-0.019900 0.000563
-0.017107 0.000575
-0.014142 0.000581
-0.011036 0.000581
-0.007820 0.000575
-0.004525 0.000564
-0.001185 0.000546
0.002167 0.000524
0.005497 0.000496
0.008773 0.000463
0.011960 0.000426
0.015028 0.000384
0.017945 0.000338
0.020682 0.000289
0.023212 0.000237
0.025510 0.000183
0.027552 0.000127
0.029318 0.000069
0.030791 0.000011
0.031955 -0.000047
0.032799 -0.000105
0.033314 -0.000161
0.033496 -0.000216
0.033342 -0.000269
0.032854 -0.000319
0.032037 -0.000366
0.030900 -0.000410
0.029452 -0.000449
0.027710 -0.000484
0.025690 -0.000514
0.023413 -0.000538
0.020902 -0.000558
0.018180 -0.000571
0.015277 -0.000579
0.012221 -0.000582
0.009043 -0.000578
0.005773 -0.000569
0.002446 -0.000554
-0.000905 -0.000533
-0.004248 -0.000507
-0.007547 -0.000476
-0.010772 -0.000440
-0.013888 -0.000400
-0.016865 -0.000356
-0.019674 -0.000308
-0.022285 -0.000257
-0.024673 -0.000204
-0.026814 -0.000148
-0.028686 -0.000091
-0.030271 -0.000033
-0.031553 0.000025
-0.032519 0.000083
-0.033159 0.000140
-0.033467 0.000196
-0.033439 0.000250
