   1.5000000130385160E-003   0.0000000000000000     
   4.4999998062849045E-003   0.0000000000000000     
   7.4999998323619366E-003   0.0000000000000000     
   1.0499999858438969E-002   0.0000000000000000     
   1.3500000350177288E-002   0.0000000000000000     
   1.6499999910593033E-002   0.0000000000000000     
   1.9500000402331352E-002   0.0000000000000000     
   2.2500000894069672E-002   0.0000000000000000     
   2.5499999523162842E-002   0.0000000000000000     
   2.8500000014901161E-002   0.0000000000000000     
   3.1500000506639481E-002   0.0000000000000000     
   3.4499999135732651E-002   0.0000000000000000     
   3.7500001490116119E-002   0.0000000000000000     
   4.0500000119209290E-002   0.0000000000000000     
   4.3499998748302460E-002   0.0000000000000000     
   4.6500001102685928E-002   0.0000000000000000     
   4.9499999731779099E-002   0.0000000000000000     
   5.2499998360872269E-002   0.0000000000000000     
   5.5500000715255737E-002   0.0000000000000000     
   5.8499999344348907E-002   0.0000000000000000     
   6.1500001698732376E-002   0.0000000000000000     
   6.4499996602535248E-002   0.0000000000000000     
   6.7500002682209015E-002   0.0000000000000000     
   7.0500001311302185E-002   0.0000000000000000     
   7.3499999940395355E-002   0.0000000000000000     
   7.6499998569488525E-002   0.0000000000000000     
   7.9499997198581696E-002   0.0000000000000000     
   8.2500003278255463E-002   0.0000000000000000     
   8.5500001907348633E-002   0.0000000000000000     
   8.8500000536441803E-002   0.0000000000000000     
   9.1499999165534973E-002   0.0000000000000000     
   9.4499997794628143E-002   0.0000000000000000     
   9.7499996423721313E-002   0.0000000000000000     
  0.10050000250339508        0.0000000000000000     
  0.10350000113248825        0.0000000000000000     
  0.10649999976158142        0.0000000000000000     
  0.10949999839067459        0.0000000000000000     
  0.11249999701976776        0.0000000000000000     
  0.11550000309944153        0.0000000000000000     
  0.11850000172853470        0.0000000000000000     
  0.12150000035762787        0.0000000000000000     
  0.12449999898672104        0.0000000000000000     
  0.12749999761581421        1.0645488500212141E-315
  0.13050000369548798        2.5943435552540726E-287
  0.13349999487400055        5.1669744900635331E-262
  0.13650000095367432        2.0841684662104001E-239
  0.13950000703334808        3.6940855078662362E-219
  0.14249999821186066        5.5893407425259061E-201
  0.14550000429153442        1.2788036242095131E-184
  0.14849999547004700        7.2405289312950157E-170
  0.15150000154972076        1.5549020658914909E-156
  0.15449999272823334        1.8336144111780944E-144
  0.15749999880790710        1.6394863263050936E-133
  0.16050000488758087        1.4724289805717690E-123
  0.16349999606609344        1.6989222551418799E-114
  0.16650000214576721        3.1262138369971670E-106
  0.16949999332427979        1.1091106103031526E-098
  0.17249999940395355        8.9706159291515716E-092
  0.17550000548362732        1.9175570300161274E-085
  0.17849999666213989        1.2347650503324619E-079
  0.18150000274181366        2.6904782578409396E-074
  0.18449999392032623        2.1992212357804223E-069
  0.18750000000000000        7.3941288484592677E-065
  0.19050000607967377        1.1099267709154456E-060
  0.19349999725818634        8.0044148837856624E-057
  0.19650000333786011        2.9618316102809760E-053
  0.19949999451637268        5.9640848719099141E-050
  0.20250000059604645        6.8914314024123558E-047
  0.20550000667572021        4.7922274082203212E-044
  0.20849999785423279        2.0934945324828383E-041
  0.21150000393390656        5.9728510837178024E-039
  0.21449999511241913        1.1525775196956981E-036
  0.21750000119209290        1.5529125089092041E-034
  0.22050000727176666        1.5034903331217564E-032
  0.22349999845027924        1.0736701289982067E-030
  0.22650000452995300        5.7915234606165686E-029
  0.22949999570846558        2.4112368158029585E-027
  0.23250000178813934        7.9028989293871380E-026
  0.23549999296665192        2.0759965865287085E-024
  0.23849999904632568        4.4433314271087694E-023
  0.24150000512599945        7.8659331753660847E-022
  0.24449999630451202        1.1676696020013980E-020
  0.24750000238418579        1.4719929292166263E-019
  0.25049999356269836        1.5941218584822726E-018
  0.25350001454353333        1.4989876278190717E-017
  0.25650000572204590        1.2358338221652881E-016
  0.25949999690055847        9.0141295578179375E-016
  0.26249998807907104        5.8652694861685981E-015
  0.26550000905990601        3.4306675879798752E-014
  0.26850000023841858        1.8165347945307571E-013
  0.27149999141693115        8.7643742703839505E-013
  0.27450001239776611        3.8764403350410128E-012
  0.27750000357627869        1.5804802149273617E-011
  0.28049999475479126        5.9708800619689502E-011
  0.28349998593330383        2.1001976628569311E-010
  0.28650000691413879        6.9085756133551155E-010
  0.28949999809265137        2.1340477819872250E-009
  0.29249998927116394        6.2140755171540901E-009
  0.29550001025199890        1.7118175602008151E-008
  0.29850000143051147        4.4758794556058956E-008
  0.30149999260902405        1.1142556919172732E-007
  0.30450001358985901        2.6486854764292796E-007
  0.30750000476837158        6.0279975725505945E-007
  0.31049999594688416        1.3167533879717760E-006
  0.31349998712539673        2.7671981745193653E-006
  0.31650000810623169        5.6070270882957982E-006
  0.31949999928474426        1.0976478830899635E-005
  0.32249999046325684        2.0800077096825161E-005
  0.32550001144409180        3.8222434155947359E-005
  0.32850000262260437        6.8225428017627544E-005
  0.33149999380111694        1.1847700473996955E-004
  0.33450001478195190        2.0045837125987314E-004
  0.33750000596046448        3.3091233766795484E-004
  0.34049999713897705        5.3366267746311866E-004
  0.34349998831748962        8.4181337431494759E-004
  0.34650000929832458        1.3003491173187109E-003
  0.34950000047683716        1.9690832409299096E-003
  0.35249999165534973        2.9259774204948318E-003
  0.35550001263618469        4.2706830411416100E-003
  0.35850000381469727        6.1281716731696953E-003
  0.36149999499320984        8.6525051719311633E-003
  0.36449998617172241        1.2030331755920816E-002
  0.36750000715255737        1.6484174374330685E-002
  0.37049999833106995        2.2274976366640321E-002
  0.37349998950958252        2.9704428724718172E-002
  0.37650001049041748        3.9116150270614145E-002
