   1.49999997E-02   0.00000000    
   4.50000018E-02   0.00000000    
   7.50000030E-02   0.00000000    
  0.104999997       0.00000000    
  0.135000005       0.00000000    
  0.165000007       0.00000000    
  0.194999993       0.00000000    
  0.224999994       8.15560012E-30
  0.254999995       4.37284332E-17
  0.284999996       3.84014015E-10
  0.314999998       3.95649113E-06
  0.344999999       1.04892941E-03
  0.375000000       3.41395438E-02
  0.405000001      0.316028118    
  0.435000002       1.34169734    
  0.465000004       3.60543680    
  0.495000005       10.5143995    
  0.524999976       229.519089    
  0.555000007       3552710.75    
  0.584999979       4.61431623E+14
  0.615000010       1.40525605E+22
  0.644999981       1.55369515E+22
  0.675000012       5.74638922E+16
  0.704999983       7.24709120E+09
  0.735000014       58428.5117    
  0.764999986       158.252640    
  0.795000017       17.8995724    
  0.824999988       9.29661751    
  0.855000019       7.41917419    
  0.884999990       6.44899702    
  0.915000021       5.67074585    
  0.944999993       4.99049902    
  0.975000024       4.39280939    
   1.00500000       3.86921048    
   1.03499997       3.41158032    
   1.06500006       3.01211405    
   1.09500003       2.66357446    
   1.12500000       2.35940790    
   1.15499997       2.09378791    
   1.18499994       1.86159539    
   1.21500003       1.65835881    
   1.24500000       1.48020434    
   1.27499998       1.32378185    
   1.30499995       1.18620181    
   1.33500004       1.06497538    
   1.36500001      0.957961619    
   1.39499998      0.863316238    
   1.42499995      0.779451847    
   1.45500004      0.704999685    
   1.48500001      0.638780177    
   1.51499999      0.579773247    
   1.54499996      0.527096748    
   1.57500005      0.479986638    
   1.60500002      0.437780291    
   1.63499999      0.399901420    
   1.66499996      0.365848213    
   1.69500005      0.335183322    
   1.72500002      0.307524681    
   1.75500000      0.282537848    
   1.78499997      0.259929687    
   1.81500006      0.239442378    
   1.84500003      0.220849976    
   1.87500000      0.203952476    
   1.90499997      0.188573867    
   1.93499994      0.174558401    
   1.96500003      0.161768109    
   1.99500000      0.150080726    
   2.02500010      0.139387429    
   2.05500007      0.129591689    
   2.08500004      0.120607205    
   2.11500001      0.112357058    
   2.14499998      0.104772516    
   2.17499995       9.77920443E-02
   2.20499992       9.13604721E-02
   2.23499990       8.54283422E-02
   2.26500010       7.99511001E-02
   2.29500008       7.48888180E-02
   2.32500005       7.02053234E-02
   2.35500002       6.58680871E-02
   2.38499999       6.18476979E-02
   2.41499996       5.81175350E-02
   2.44499993       5.46535589E-02
   2.47499990       5.14338985E-02
   2.50500011       4.84387241E-02
   2.53500009       4.56500798E-02
   2.56500006       4.30515334E-02
   2.59500003       4.06282060E-02
   2.62500000       3.83664630E-02
   2.65499997       3.62539142E-02
   2.68499994       3.42792161E-02
   2.71499991       3.24320160E-02
   2.74499989       3.07028256E-02
   2.77500010       2.90829446E-02
   2.80500007       2.75644343E-02
   2.83500004       2.61399653E-02
   2.86500001       2.48028319E-02
   2.89499998       2.35468484E-02
   2.92499995       2.23663431E-02
   2.95499992       2.12560799E-02
   2.98499990       2.02112328E-02
